timestamp,city,hour,day_of_week,vehicle_type,distance_km,emission_rate,vehicle_density,travel_time_min,emission_label,city_emission_factor
2015-10-10T14:41:07.152527,Boston,14,5,truck,40,47.603,37,2.36,1,1.1
2015-10-11T04:43:45.665591,New York,4,6,truck,70,40.087,14,2.85,1,1.4
2015-10-11T13:35:59.835459,New York,13,6,bus,20,46.116,62,3.51,1,1.4
2015-10-11T17:17:40.037885,Houston,17,6,sedan,50,11.399,87,3.48,0,1.7
2015-10-11T19:59:10.401001,Boston,19,6,suv,10,19.536,86,3.92,0,1.1
2015-10-12T00:38:17.811312,Detroit,0,0,suv,20,27.498,17,2.99,0,1.5
2015-10-12T02:38:00.520853,Houston,2,0,old_diesel,20,68.468,24,2.74,1,1.7
2015-10-12T06:54:49.230481,Chicago,6,0,sedan,80,12.617,60,3.12,0,1.3
2015-10-12T07:20:24.792632,Detroit,7,0,suv,20,29.945,100,2.98,0,1.5
2015-10-12T08:21:09.210447,Detroit,8,0,truck,70,33.228,112,4.42,1,1.5
2015-10-12T11:43:14.193090,San Francisco,11,0,suv,40,22.975,61,3.35,0,1.2
2015-10-12T12:20:43.516969,Detroit,12,0,sedan,30,11.05,41,2.83,0,1.5
2015-10-12T17:09:28.657588,San Francisco,17,0,sedan,90,12.614,116,3.22,0,1.2
2015-10-12T20:16:18.026006,Houston,20,0,suv,40,24.269,45,3.1,0,1.7
2015-10-12T20:24:25.135035,Houston,20,0,sedan,70,13.223,57,3.07,0,1.7
2015-10-13T09:09:18.652163,San Francisco,9,1,suv,20,21.059,136,4.56,0,1.2
2015-10-13T10:49:07.018121,Detroit,10,1,sedan,100,14.432,27,2.65,0,1.5
2015-10-13T14:44:26.482572,Houston,14,1,sedan,20,12.025,80,3.45,0,1.7
2015-10-13T16:59:07.697022,Boston,16,1,old_diesel,90,55.353,58,3.12,1,1.1
2015-10-13T19:41:34.791274,Detroit,19,1,sedan,10,11.457,115,3.16,0,1.5
2015-10-14T03:19:17.921636,New York,3,2,suv,70,24.862,27,3.13,0,1.4
2015-10-14T17:28:57.012574,Detroit,17,2,sedan,60,12.265,129,3.85,0,1.5
2015-10-15T04:02:53.429601,Boston,4,3,suv,100,20.619,12,2.48,0,1.1
2015-10-15T06:27:01.443971,San Francisco,6,3,old_diesel,10,82.007,47,2.72,1,1.2
2015-10-15T07:27:16.084158,Chicago,7,3,sedan,80,14.643,91,3.29,0,1.3
2015-10-15T19:14:03.642677,Rural Midwest,19,3,sedan,100,15.285,22,3.69,0,0.9
2015-10-15T23:25:42.258917,Rural Midwest,23,3,sedan,50,12.185,4,1.74,0,0.9
2015-10-16T01:43:29.219032,Detroit,1,4,old_diesel,20,49.651,15,2.95,1,1.5
2015-10-16T06:01:33.418291,Houston,6,4,hybrid,100,6.246,61,3.59,0,1.7
2015-10-16T15:27:55.133033,Boston,15,4,old_diesel,70,51.449,45,2.81,1,1.1
2015-10-16T15:54:44.535707,Boston,15,4,hybrid,10,9.631,45,2.79,0,1.1
2015-10-17T00:06:14.641060,Los Angeles,0,5,hybrid,10,10.433,15,2.89,0,1.6
2015-10-17T05:15:42.609880,New York,5,5,sedan,20,12.869,20,2.56,0,1.4
2015-10-17T07:04:25.427049,Rural Midwest,7,5,sedan,70,9.477,28,3.07,0,0.9
2015-10-17T19:04:47.447099,Chicago,19,5,suv,100,21.818,98,3.06,0,1.3
2015-10-17T20:43:13.327914,Detroit,20,5,sedan,30,13.064,30,2.21,0,1.5
2015-10-18T02:39:04.281515,Detroit,2,6,truck,80,37.842,6,2.89,1,1.5
2015-10-18T12:16:53.242822,Boston,12,6,suv,70,24.811,24,2.62,0,1.1
2015-10-18T16:23:39.971631,Detroit,16,6,old_diesel,40,46.542,27,3.07,1,1.5
2015-10-18T23:53:21.099147,Rural Midwest,23,6,suv,60,26.133,2,2.75,0,0.9
2015-10-19T00:11:29.615327,Chicago,0,0,old_diesel,100,51.512,15,2.47,1,1.3
2015-10-19T02:30:17.777051,New York,2,0,truck,20,42.507,24,3.34,1,1.4
2015-10-19T15:43:28.227980,Boston,15,0,sedan,40,13.123,32,3.26,0,1.1
2015-10-19T19:39:56.336382,Detroit,19,0,suv,30,21.822,115,3.5,0,1.5
2015-10-20T09:23:07.927106,Detroit,9,1,truck,100,39.797,92,3.69,1,1.5
2015-10-20T10:26:29.005154,Rural Midwest,10,1,old_diesel,60,57.001,12,2.99,1,0.9
2015-10-20T12:28:33.692944,San Francisco,12,1,sedan,20,10.38,56,3.17,0,1.2
2015-10-20T18:55:16.897293,New York,18,1,suv,50,29.827,150,4.18,0,1.4
2015-10-20T19:06:12.431713,Chicago,19,1,bus,80,40.76,109,3.23,1,1.3
2015-10-20T22:24:23.323497,Rural Midwest,22,1,truck,80,42.436,3,2.66,1,0.9
2015-10-21T11:14:54.007380,Rural Midwest,11,2,hybrid,90,8.926,12,2.67,0,0.9
2015-10-21T15:57:09.013696,San Francisco,15,2,sedan,10,15.279,39,2.91,0,1.2
2015-10-22T09:47:16.096354,Houston,9,3,suv,90,23.609,119,3.66,0,1.7
2015-10-22T21:41:54.149516,Rural Midwest,21,3,truck,10,54.766,12,3.38,1,0.9
2015-10-23T00:03:47.355140,Boston,0,4,suv,60,16.94,12,2.42,0,1.1
2015-10-23T09:50:50.559893,New York,9,4,suv,60,22.465,139,4.54,0,1.4
2015-10-24T00:54:13.468005,Boston,0,5,hybrid,100,8.767,12,2.02,0,1.1
2015-10-24T02:55:15.649202,Detroit,2,5,suv,30,22.262,13,3.06,0,1.5
2015-10-24T19:12:10.528787,San Francisco,19,5,hybrid,80,7.792,97,3.95,0,1.2
2015-10-24T21:35:20.958622,Los Angeles,21,5,hybrid,100,6.975,71,3.8,0,1.6
2015-10-25T02:51:42.657355,Rural Midwest,2,6,sedan,10,14.51,2,2.87,0,0.9
2015-10-25T22:56:15.012317,Boston,22,6,sedan,50,14.467,10,2.93,0,1.1
2015-10-25T23:28:18.242649,Los Angeles,23,6,sedan,70,18.775,12,1.74,0,1.6
2015-10-26T01:48:19.517871,Houston,1,0,sedan,60,13.527,17,1.94,0,1.7
2015-10-26T02:12:08.465433,Rural Midwest,2,0,truck,60,39.997,3,3.4,1,0.9
2015-10-26T04:08:49.917390,San Francisco,4,0,suv,60,19.508,20,2.82,0,1.2
2015-10-26T13:23:13.112169,Los Angeles,13,0,old_diesel,70,57.004,102,3.37,1,1.6
2015-10-26T21:52:37.217606,New York,21,0,hybrid,60,7.824,56,3.32,0,1.4
2015-10-26T23:11:52.181282,Detroit,23,0,truck,20,36.228,11,2.15,1,1.5
2015-10-27T04:06:19.899623,San Francisco,4,1,sedan,40,13.015,15,2.36,0,1.2
2015-10-27T04:37:32.166229,Houston,4,1,sedan,90,12.535,17,3.19,0,1.7
2015-10-27T18:09:50.811460,New York,18,1,sedan,20,15.341,121,4.04,0,1.4
2015-10-28T03:20:23.849236,New York,3,2,hybrid,90,7.454,23,2.61,0,1.4
2015-10-28T03:37:34.907410,Rural Midwest,3,2,bus,10,54.536,2,2.99,1,0.9
2015-10-28T03:50:31.486715,Chicago,3,2,sedan,50,15.21,13,2.96,0,1.3
2015-10-28T06:40:04.889177,Boston,6,2,sedan,30,10.866,56,3.84,0,1.1
2015-10-28T11:43:31.257024,Rural Midwest,11,2,sedan,100,14.898,12,3.22,0,0.9
2015-10-28T17:14:03.054652,New York,17,2,truck,80,37.671,147,4.16,1,1.4
2015-10-28T19:25:39.054800,Detroit,19,2,sedan,40,14.76,114,3.64,0,1.5
2015-10-29T03:08:48.915678,Houston,3,3,sedan,60,12.461,14,2.27,0,1.7
2015-10-29T12:35:36.507079,San Francisco,12,3,suv,40,28.41,61,2.91,0,1.2
2015-10-30T01:48:22.699126,Los Angeles,1,4,sedan,50,13.317,28,2.76,0,1.6
2015-10-30T02:31:23.332119,Boston,2,4,suv,80,22.256,18,2.46,0,1.1
2015-10-30T04:10:46.106721,Los Angeles,4,4,sedan,80,13.659,18,2.95,0,1.6
2015-10-30T09:09:46.888533,New York,9,4,sedan,20,10.678,143,4.83,0,1.4
2015-10-30T19:46:20.822009,Houston,19,4,hybrid,40,8.375,140,4.48,0,1.7
2015-10-30T21:28:10.512917,Detroit,21,4,suv,80,19.715,43,3.46,0,1.5
2015-10-31T07:47:39.363792,Chicago,7,5,suv,40,25.932,84,3.38,0,1.3
2015-10-31T10:23:53.060560,Chicago,10,5,old_diesel,80,62.92,43,2.74,1,1.3
2015-10-31T17:53:39.745713,Detroit,17,5,truck,90,44.047,93,3.75,1,1.5
2015-11-01T16:19:45.254331,Chicago,16,6,suv,90,24.108,44,2.74,0,1.3
2015-11-01T20:19:47.663953,Houston,20,6,truck,80,49.938,27,2.55,1,1.7
2015-11-02T01:27:15.616138,Detroit,1,0,sedan,80,10.541,14,2.23,0,1.5
2015-11-02T02:40:11.143087,Boston,2,0,suv,100,23.566,11,2.18,0,1.1
2015-11-02T06:57:52.473295,Chicago,6,0,suv,30,30.074,35,2.73,1,1.3
2015-11-02T12:16:47.102267,Chicago,12,0,sedan,40,14.158,58,3.24,0,1.3
2015-11-02T15:22:53.737044,New York,15,0,hybrid,100,8.621,79,3.87,0,1.4
2015-11-02T16:31:23.886087,New York,16,0,sedan,90,11.001,88,3.41,0,1.4
2015-11-02T16:44:18.969837,Rural Midwest,16,0,truck,80,29.029,10,2.95,0,0.9
2015-11-02T21:28:58.318421,Houston,21,0,truck,80,42.997,74,3.1,1,1.7
2015-11-03T04:19:57.786392,Los Angeles,4,1,sedan,90,13.073,29,2.44,0,1.6
2015-11-04T00:46:15.067784,New York,0,2,sedan,60,9.768,18,2.44,0,1.4
2015-11-04T11:47:08.883454,San Francisco,11,2,suv,10,22.439,55,3.1,0,1.2
2015-11-04T17:59:44.384547,Boston,17,2,suv,90,26.743,131,4.01,0,1.1
2015-11-04T22:50:42.552530,Boston,22,2,old_diesel,50,57.305,14,2.79,1,1.1
2015-11-05T11:59:40.375436,Rural Midwest,11,3,hybrid,50,7.718,7,3.31,0,0.9
2015-11-05T14:17:53.397142,Chicago,14,3,sedan,20,12.75,43,2.36,0,1.3
2015-11-05T16:04:03.680900,Houston,16,3,sedan,20,16.468,55,3.24,0,1.7
2015-11-05T23:29:35.061348,Houston,23,3,truck,40,37.236,21,2.56,1,1.7
2015-11-05T23:48:06.152485,Houston,23,3,bus,30,51.893,17,2.55,1,1.7
2015-11-06T10:39:00.899517,Rural Midwest,10,4,sedan,60,12.792,12,3.17,0,0.9
2015-11-06T16:06:21.605855,Houston,16,4,sedan,30,16.569,45,3.21,0,1.7
2015-11-07T03:08:56.837445,Los Angeles,3,5,suv,10,21.438,16,2.82,0,1.6
2015-11-07T20:25:58.479966,Houston,20,5,sedan,30,14.466,50,3.17,0,1.7
2015-11-07T22:23:30.732972,San Francisco,22,5,sedan,80,12.78,13,2.26,0,1.2
2015-11-08T08:35:16.542239,Boston,8,6,truck,60,29.52,51,3.04,0,1.1
2015-11-08T11:54:40.571351,New York,11,6,suv,10,23.668,31,2.82,0,1.4
2015-11-09T00:47:49.494245,Detroit,0,0,suv,30,25.941,14,2.97,0,1.5
2015-11-09T01:39:40.761397,Boston,1,0,suv,100,23.84,14,2.28,0,1.1
2015-11-09T02:38:14.269365,New York,2,0,suv,20,21.044,18,2.56,0,1.4
2015-11-09T09:54:54.369003,San Francisco,9,0,old_diesel,40,60.377,145,4.38,1,1.2
2015-11-09T12:20:10.318963,Chicago,12,0,sedan,50,13.924,52,2.88,0,1.3
2015-11-09T20:41:34.726943,Houston,20,0,bus,50,46.182,66,3.44,1,1.7
2015-11-09T21:07:08.982120,New York,21,0,suv,90,28.903,66,3.78,0,1.4
2015-11-09T22:41:32.411181,Boston,22,0,sedan,100,11.971,12,2.6,0,1.1
2015-11-10T02:22:36.358025,Detroit,2,1,bus,100,40.831,12,1.93,1,1.5
2015-11-10T02:37:17.281099,New York,2,1,old_diesel,80,58.884,25,2.2,1,1.4
2015-11-10T06:33:53.635498,Chicago,6,1,sedan,70,12.197,67,2.56,0,1.3
2015-11-10T09:21:00.140992,Detroit,9,1,old_diesel,80,61.006,112,3.38,1,1.5
2015-11-10T15:46:37.016160,New York,15,1,suv,80,21.984,80,3.51,0,1.4
2015-11-11T00:08:10.894923,San Francisco,0,2,hybrid,90,6.747,15,2.78,0,1.2
2015-11-11T03:20:18.923586,New York,3,2,sedan,100,15.943,22,2.5,0,1.4
2015-11-11T14:18:28.193227,Chicago,14,2,hybrid,60,8.458,56,3.41,0,1.3
2015-11-12T02:18:57.108041,Chicago,2,3,hybrid,80,8.503,15,2.48,0,1.3
2015-11-12T02:47:39.980905,New York,2,3,hybrid,50,9.691,13,2.87,0,1.4
2015-11-12T13:39:07.809423,Boston,13,3,bus,50,53.57,50,2.96,1,1.1
2015-11-12T17:16:11.576737,Houston,17,3,truck,10,42.045,93,3.58,1,1.7
2015-11-12T21:47:05.045974,Houston,21,3,old_diesel,60,68.574,69,3.96,1,1.7
2015-11-13T02:41:55.663315,Chicago,2,4,truck,40,37.884,17,2.28,1,1.3
2015-11-13T10:33:28.669226,Boston,10,4,truck,30,47.056,41,3.1,1,1.1
2015-11-13T15:04:08.384455,Chicago,15,4,suv,30,21.578,63,3.8,0,1.3
2015-11-13T17:43:24.961175,New York,17,4,truck,60,37.098,167,3.91,1,1.4
2015-11-13T18:57:22.871435,Chicago,18,4,sedan,40,12.157,78,3.32,0,1.3
2015-11-13T19:43:06.005939,Los Angeles,19,4,hybrid,40,8.24,134,4.05,0,1.6
2015-11-13T20:40:07.237324,Houston,20,4,sedan,100,13.277,56,2.41,0,1.7
2015-11-14T12:04:07.474367,Rural Midwest,12,5,sedan,30,12.227,10,1.91,0,0.9
2015-11-14T14:04:20.873371,Chicago,14,5,sedan,100,10.987,43,3.66,0,1.3
2015-11-14T14:04:24.260295,Los Angeles,14,5,truck,40,42.673,96,3.51,1,1.6
2015-11-14T16:38:33.702499,New York,16,5,truck,90,46.629,41,2.58,1,1.4
2015-11-14T19:10:18.330669,Detroit,19,5,suv,80,20.812,59,3.02,0,1.5
2015-11-15T01:21:05.192553,Chicago,1,6,sedan,40,11.434,9,3.51,0,1.3
2015-11-15T02:04:47.297329,Rural Midwest,2,6,suv,80,23.207,2,2.74,0,0.9
2015-11-15T11:03:47.260267,Los Angeles,11,6,sedan,50,11.458,46,2.52,0,1.6
2015-11-15T14:43:47.595238,Boston,14,6,sedan,20,11.41,31,2.74,0,1.1
2015-11-16T04:52:55.758594,Houston,4,0,suv,10,18.156,20,2.5,0,1.7
2015-11-16T12:36:41.294055,Rural Midwest,12,0,suv,70,26.171,12,2.01,0,0.9
2015-11-16T14:17:58.926293,Boston,14,0,sedan,40,13.522,46,2.92,0,1.1
2015-11-17T04:46:07.915663,New York,4,1,truck,20,41.233,24,3.04,1,1.4
2015-11-17T11:12:40.236820,Boston,11,1,bus,80,44.243,36,2.43,1,1.1
2015-11-17T16:01:04.792078,Rural Midwest,16,1,hybrid,20,8.101,10,3.02,0,0.9
2015-11-18T00:14:52.512765,Los Angeles,0,2,sedan,20,9.002,21,2.59,0,1.6
2015-11-18T01:44:36.576429,Rural Midwest,1,2,suv,70,19.264,3,2.56,0,0.9
2015-11-18T17:12:21.273710,Detroit,17,2,old_diesel,10,64.678,78,3.48,1,1.5
2015-11-19T00:07:54.782798,New York,0,3,sedan,40,12.951,18,2.71,0,1.4
2015-11-19T19:02:30.996010,Boston,19,3,hybrid,100,7.342,69,3.65,0,1.1
2015-11-19T21:23:28.336355,San Francisco,21,3,sedan,40,13.278,58,3.16,0,1.2
2015-11-19T23:15:39.411269,Los Angeles,23,3,truck,10,41.547,27,3.02,1,1.6
2015-11-19T23:28:24.913610,Los Angeles,23,3,bus,70,44.178,19,2.67,1,1.6
2015-11-20T04:57:59.270021,Houston,4,4,suv,50,26.09,22,2.37,0,1.7
2015-11-20T05:04:14.909698,Boston,5,4,sedan,30,10.247,14,3.75,0,1.1
2015-11-20T12:17:13.073944,Houston,12,4,truck,10,52.648,64,2.93,1,1.7
2015-11-20T14:03:20.638105,New York,14,4,sedan,70,10.938,71,3.34,0,1.4
2015-11-20T21:52:59.384115,Boston,21,4,truck,80,39.228,43,2.93,1,1.1
2015-11-21T00:35:04.739026,Boston,0,5,sedan,50,12.879,13,2.82,0,1.1
2015-11-21T05:32:01.189487,Rural Midwest,5,5,hybrid,100,7.796,3,2.46,0,0.9
2015-11-21T08:54:38.096179,Detroit,8,5,hybrid,20,8.467,76,2.72,0,1.5
2015-11-21T09:52:24.677719,Los Angeles,9,5,suv,60,25.921,82,3.28,0,1.6
2015-11-21T10:42:00.439113,Houston,10,5,truck,40,52.64,53,2.72,1,1.7
2015-11-21T12:09:22.811078,Chicago,12,5,sedan,20,9.622,41,2.7,0,1.3
2015-11-21T15:05:33.347125,Boston,15,5,truck,10,32.748,42,3.45,1,1.1
2015-11-22T04:03:59.046146,Detroit,4,6,suv,40,20.777,11,2.41,0,1.5
2015-11-22T09:13:11.621355,Boston,9,6,sedan,60,12.769,87,4.06,0,1.1
2015-11-22T10:58:10.679890,San Francisco,10,6,suv,30,20.662,41,2.64,0,1.2
2015-11-23T01:53:20.339041,San Francisco,1,0,old_diesel,50,65.239,16,2.9,1,1.2
2015-11-23T14:14:30.631452,San Francisco,14,0,sedan,50,13.354,54,3.62,0,1.2
2015-11-24T00:17:53.548877,Rural Midwest,0,1,suv,70,24.919,2,1.83,0,0.9
2015-11-24T12:21:46.572089,Houston,12,1,truck,100,36.911,66,3.65,1,1.7
2015-11-24T15:00:20.459540,Detroit,15,1,truck,50,53.157,45,2.93,1,1.5
2015-11-24T20:01:23.286381,Boston,20,1,bus,60,53.494,54,3.21,1,1.1
2015-11-25T05:06:10.250613,Rural Midwest,5,2,bus,100,52.578,3,2.96,1,0.9
2015-11-25T09:13:00.096588,Detroit,9,2,sedan,90,14.163,101,3.73,0,1.5
2015-11-25T18:34:35.395453,Detroit,18,2,sedan,20,11.973,86,4.11,0,1.5
2015-11-26T04:49:45.607356,Los Angeles,4,3,sedan,90,11.403,25,2.86,0,1.6
2015-11-26T06:35:10.737681,Boston,6,3,truck,20,45.641,52,3.21,1,1.1
2015-11-26T06:54:37.367968,Boston,6,3,truck,30,34.336,56,3.59,1,1.1
2015-11-26T22:28:42.935033,Houston,22,3,sedan,20,11.971,16,2.87,0,1.7
2015-11-27T08:00:01.407618,Los Angeles,8,4,truck,30,47.512,140,4.45,1,1.6
2015-11-27T11:41:04.209507,Chicago,11,4,truck,70,44.947,48,2.8,1,1.3
2015-11-27T11:45:28.599558,Houston,11,4,sedan,40,18.317,47,3.1,0,1.7
2015-11-27T14:29:37.317645,Los Angeles,14,4,sedan,20,12.777,106,4.36,0,1.6
2015-11-27T14:32:05.001889,Houston,14,4,suv,50,19.682,83,3.61,0,1.7
2015-11-27T16:37:37.510623,Boston,16,4,hybrid,70,8.165,41,3.34,0,1.1
2015-11-27T19:29:27.949483,Rural Midwest,19,4,sedan,30,11.648,20,3.06,0,0.9
2015-11-27T21:51:34.809081,Houston,21,4,sedan,90,9.924,66,3.34,0,1.7
2015-11-28T01:16:17.280838,Boston,1,5,suv,80,16.96,10,2.48,0,1.1
2015-11-28T09:24:17.524523,Houston,9,5,sedan,10,11.715,84,4.22,0,1.7
2015-11-28T11:00:48.964186,Boston,11,5,hybrid,20,9.218,39,2.74,0,1.1
2015-11-28T14:10:13.031237,Los Angeles,14,5,sedan,90,11.04,54,3.22,0,1.6
2015-11-28T15:54:54.135193,San Francisco,15,5,sedan,70,14.745,49,2.13,0,1.2
2015-11-28T16:58:45.862439,Los Angeles,16,5,sedan,90,14.418,61,3.49,0,1.6
2015-11-28T17:51:20.930586,Chicago,17,5,suv,30,21.602,130,4.03,0,1.3
2015-11-29T05:56:00.261018,Houston,5,6,sedan,60,16.114,11,2.59,0,1.7
2015-11-29T06:35:28.657204,Boston,6,6,hybrid,30,8.944,15,2.55,0,1.1
2015-12-01T05:30:58.351895,Houston,5,1,truck,80,43.52,23,2.27,1,1.7
2015-12-01T23:09:50.470125,Detroit,23,1,suv,20,21.161,15,2.23,0,1.5
2015-12-02T04:31:28.622080,Houston,4,2,truck,80,45.706,19,2.35,1,1.7
2015-12-02T16:36:15.934010,New York,16,2,suv,10,22.124,65,3.69,0,1.4
2015-12-02T17:06:19.106096,San Francisco,17,2,sedan,50,11.532,107,3.97,0,1.2
2015-12-02T21:11:57.733979,Rural Midwest,21,2,sedan,10,12.198,15,2.52,0,0.9
2015-12-03T04:55:23.676848,Los Angeles,4,3,bus,40,57.776,34,3.21,1,1.6
2015-12-03T05:34:27.119839,Rural Midwest,5,3,sedan,30,14.589,3,2.52,0,0.9
2015-12-03T07:11:21.724713,Chicago,7,3,sedan,40,8.77,84,3.57,0,1.3
2015-12-03T08:23:18.435717,Boston,8,3,sedan,10,12.164,104,3.22,0,1.1
2015-12-03T18:28:50.306578,San Francisco,18,3,truck,50,32.308,130,3.63,1,1.2
2015-12-03T23:57:00.465083,San Francisco,23,3,sedan,20,12.337,14,2.87,0,1.2
2015-12-04T04:28:13.114505,Houston,4,4,sedan,30,12.15,23,2.72,0,1.7
2015-12-04T05:11:14.682458,Chicago,5,4,sedan,50,9.569,19,2.81,0,1.3
2015-12-04T19:16:50.744373,Los Angeles,19,4,old_diesel,80,48.618,170,4.5,1,1.6
2015-12-05T18:35:39.476961,Boston,18,5,truck,100,37.307,96,3.46,1,1.1
2015-12-06T02:08:35.555418,Chicago,2,6,suv,90,23.031,11,1.83,0,1.3
2015-12-06T09:54:19.967991,Rural Midwest,9,6,truck,20,33.866,11,2.17,1,0.9
2015-12-06T12:07:48.343389,Detroit,12,6,suv,60,24.096,28,2.8,0,1.5
2015-12-07T00:57:48.051815,New York,0,0,sedan,60,12.899,21,2.37,0,1.4
2015-12-07T02:48:59.435730,San Francisco,2,0,truck,60,44.285,11,3.14,1,1.2
2015-12-07T08:51:32.655755,Detroit,8,0,suv,70,19.814,78,3.13,0,1.5
2015-12-07T09:37:17.625537,Chicago,9,0,suv,100,22.889,91,3.27,0,1.3
2015-12-07T13:29:51.004087,Rural Midwest,13,0,sedan,30,12.231,11,2.46,0,0.9
2015-12-07T21:55:53.820189,San Francisco,21,0,truck,50,31.173,46,2.93,1,1.2
2015-12-07T23:09:42.404349,Los Angeles,23,0,suv,10,29.29,28,2.65,0,1.6
2015-12-07T23:19:06.302412,New York,23,0,sedan,80,11.199,20,2.15,0,1.4
2015-12-08T04:40:52.508601,San Francisco,4,1,hybrid,50,8.292,16,2.92,0,1.2
2015-12-08T11:08:53.728173,Boston,11,1,suv,30,22.658,43,3.01,0,1.1
2015-12-08T11:35:32.592176,New York,11,1,bus,10,39.887,69,3.11,1,1.4
2015-12-08T13:54:43.249357,Chicago,13,1,suv,100,21.94,55,2.75,0,1.3
2015-12-08T17:44:03.600103,Rural Midwest,17,1,truck,10,46.95,28,3.37,1,0.9
2015-12-09T06:03:10.096543,Boston,6,2,suv,100,29.811,48,3.29,0,1.1
2015-12-09T09:14:02.714385,Boston,9,2,truck,30,37.303,86,3.21,1,1.1
2015-12-09T09:34:23.791507,Rural Midwest,9,2,sedan,90,12.966,35,3.02,0,0.9
2015-12-09T17:03:49.667583,Los Angeles,17,2,hybrid,30,10.388,185,5.07,0,1.6
2015-12-09T21:36:39.883328,New York,21,2,suv,60,29.191,56,2.72,0,1.4
2015-12-10T00:02:22.521820,Chicago,0,3,sedan,70,13.384,15,1.36,0,1.3
2015-12-10T01:37:21.583536,Rural Midwest,1,3,hybrid,100,8.231,2,2.44,0,0.9
2015-12-10T02:19:17.138054,Houston,2,3,sedan,70,11.258,15,2.17,0,1.7
2015-12-10T20:07:38.012256,Detroit,20,3,sedan,20,14.785,52,2.78,0,1.5
2015-12-10T21:35:44.499044,Rural Midwest,21,3,sedan,70,12.877,10,2.77,0,0.9
2015-12-11T07:10:56.562090,Houston,7,4,truck,10,40.885,124,4.11,1,1.7
2015-12-11T08:45:40.224094,Boston,8,4,sedan,80,13.727,99,4.04,0,1.1
2015-12-11T15:03:57.641028,Houston,15,4,truck,20,44.188,47,3.05,1,1.7
2015-12-11T17:22:57.962039,Boston,17,4,sedan,50,13.82,96,3.85,0,1.1
2015-12-11T19:16:43.325631,Detroit,19,4,sedan,60,12.012,84,3.92,0,1.5
2015-12-12T04:12:33.737513,Rural Midwest,4,5,sedan,100,10.993,3,2.27,0,0.9
2015-12-12T08:26:14.124672,Los Angeles,8,5,bus,90,41.322,121,3.76,1,1.6
2015-12-13T07:58:14.282707,Boston,7,6,sedan,20,16.307,52,3.14,0,1.1
2015-12-13T12:33:40.763018,New York,12,6,truck,80,34.078,43,3.45,1,1.4
2015-12-14T11:10:58.032317,Boston,11,0,sedan,80,12.66,55,3.05,0,1.1
2015-12-14T11:43:53.686515,Rural Midwest,11,0,old_diesel,30,52.611,10,3.22,1,0.9
2015-12-14T21:18:22.132573,Chicago,21,0,sedan,80,13.311,54,3.43,0,1.3
2015-12-14T23:54:23.709020,New York,23,0,bus,20,59.758,17,2.82,1,1.4
2015-12-15T04:00:02.866860,Rural Midwest,4,1,bus,50,47.772,3,2.8,1,0.9
2015-12-15T09:32:15.347756,Houston,9,1,suv,50,22.723,91,3.57,0,1.7
2015-12-15T13:31:31.040905,Boston,13,1,sedan,10,13.356,50,3.17,0,1.1
2015-12-15T22:31:18.260190,Rural Midwest,22,1,suv,40,21.568,4,2.83,0,0.9
2015-12-16T08:27:47.889062,Detroit,8,2,suv,20,31.681,78,3.19,1,1.5
2015-12-16T16:37:18.228223,Rural Midwest,16,2,hybrid,10,8.717,11,1.83,0,0.9
2015-12-18T11:55:42.232119,Boston,11,4,sedan,60,13.891,42,3.01,0,1.1
2015-12-18T16:58:11.804871,San Francisco,16,4,sedan,60,16.003,45,3.2,0,1.2
2015-12-19T04:04:02.520913,Rural Midwest,4,5,sedan,50,14.597,3,2.06,0,0.9
2015-12-19T05:59:57.911222,San Francisco,5,5,sedan,80,9.23,9,2.78,0,1.2
2015-12-19T08:23:33.209265,Los Angeles,8,5,suv,30,24.278,88,3.74,0,1.6
2015-12-19T11:31:51.963706,San Francisco,11,5,hybrid,70,9.244,44,3.09,0,1.2
2015-12-19T15:12:33.650421,San Francisco,15,5,truck,20,44.1,29,2.53,1,1.2
2015-12-19T16:19:13.212256,Rural Midwest,16,5,truck,30,46.357,9,2.34,1,0.9
2015-12-19T16:31:38.112622,Rural Midwest,16,5,sedan,20,11.24,9,2.11,0,0.9
2015-12-19T17:50:30.759335,Chicago,17,5,truck,30,40.96,138,3.91,1,1.3
2015-12-19T23:40:12.010753,Boston,23,5,old_diesel,70,49.304,8,2.88,1,1.1
2015-12-20T06:04:28.453985,Houston,6,6,sedan,10,10.569,36,3.71,0,1.7
2015-12-20T10:41:05.137120,Los Angeles,10,6,suv,80,26.805,47,3.65,0,1.6
2015-12-20T14:22:26.271536,Detroit,14,6,bus,20,34.61,24,3.15,1,1.5
2015-12-20T16:46:17.506204,Los Angeles,16,6,sedan,90,12.59,49,3.01,0,1.6
2015-12-20T20:07:18.793369,San Francisco,20,6,old_diesel,80,60.552,29,3.27,1,1.2
2015-12-20T20:18:28.454675,Detroit,20,6,sedan,80,15.21,21,2.55,0,1.5
2015-12-21T05:25:03.770419,Los Angeles,5,0,sedan,20,10.356,24,3.34,0,1.6
2015-12-21T09:57:21.921780,Rural Midwest,9,0,suv,100,21.255,19,2.65,0,0.9
2015-12-21T15:04:14.796181,Los Angeles,15,0,truck,100,37.062,67,3.98,1,1.6
2015-12-21T19:53:40.445179,San Francisco,19,0,sedan,60,12.323,126,3.95,0,1.2
2015-12-21T23:41:04.947758,Boston,23,0,sedan,10,13.946,12,1.72,0,1.1
